Date,Open,High,Low,Close,Volume,Adj Close
2016-11-22,1.52,1.55,1.51,1.535,845900,1.535
2016-11-21,1.495,1.525,1.49,1.515,627900,1.515
2016-11-18,1.50,1.50,1.45,1.48,491200,1.48
2016-11-17,1.52,1.525,1.48,1.50,1290400,1.50
2016-11-16,1.51,1.53,1.50,1.525,802000,1.525
2016-11-15,1.46,1.52,1.45,1.49,1244900,1.49
2016-11-14,1.415,1.485,1.415,1.455,1083200,1.455
2016-11-11,1.395,1.415,1.385,1.395,691800,1.395
2016-11-10,1.41,1.425,1.38,1.40,1013000,1.40
2016-11-09,1.44,1.45,1.35,1.38,824300,1.38
2016-11-08,1.395,1.445,1.395,1.41,874600,1.41
2016-11-07,1.38,1.395,1.35,1.39,1013000,1.39
2016-11-04,1.38,1.395,1.36,1.375,587000,1.375
2016-11-03,1.35,1.365,1.335,1.36,472300,1.36
2016-11-02,1.39,1.39,1.322,1.35,1008600,1.35
2016-11-01,1.40,1.40,1.385,1.385,46000,1.385
2016-10-31,1.40,1.41,1.40,1.40,185100,1.40
2016-10-28,1.38,1.41,1.38,1.40,545200,1.40
2016-10-27,1.415,1.445,1.355,1.37,521400,1.37
2016-10-26,1.45,1.455,1.40,1.42,423500,1.42
2016-10-25,1.45,1.48,1.445,1.445,165700,1.445
2016-10-24,1.505,1.505,1.425,1.445,536500,1.445
2016-10-21,1.50,1.515,1.48,1.50,338400,1.50
2016-10-20,1.50,1.51,1.475,1.50,163100,1.50
2016-10-19,1.52,1.52,1.475,1.495,359500,1.495
2016-10-18,1.51,1.515,1.50,1.51,229200,1.51
2016-10-17,1.525,1.525,1.50,1.51,190600,1.51
2016-10-14,1.57,1.575,1.50,1.505,550500,1.505
2016-10-13,1.535,1.585,1.53,1.57,334600,1.57
2016-10-12,1.58,1.58,1.535,1.54,177400,1.54
2016-10-11,1.54,1.585,1.54,1.57,330000,1.57
2016-10-10,1.58,1.58,1.53,1.535,292300,1.535
2016-10-07,1.52,1.58,1.51,1.575,388800,1.575
2016-10-06,1.525,1.605,1.525,1.585,1381200,1.54214
2016-10-05,1.53,1.5325,1.505,1.515,177600,1.47404
2016-10-04,1.505,1.545,1.495,1.53,270400,1.48863
2016-10-03,1.495,1.52,1.49,1.505,222400,1.46431
2016-09-30,1.505,1.505,1.485,1.49,195000,1.44971
2016-09-29,1.50,1.525,1.48,1.50,228000,1.45944
2016-09-28,1.49,1.495,1.465,1.475,305500,1.43512
2016-09-27,1.45,1.52,1.435,1.495,805800,1.45458
2016-09-26,1.44,1.45,1.43,1.435,209100,1.3962
2016-09-23,1.445,1.445,1.405,1.425,1197100,1.38647
2016-09-22,1.435,1.47,1.42,1.43,236700,1.39133
2016-09-21,1.45,1.452,1.405,1.42,2446100,1.3816
2016-09-20,1.435,1.45,1.42,1.43,496800,1.39133
2016-09-19,1.45,1.47,1.41,1.4275,181700,1.3889
2016-09-16,1.47,1.495,1.465,1.47,1168700,1.43025
2016-09-15,1.43,1.475,1.42,1.46,453500,1.42052
2016-09-14,1.45,1.455,1.425,1.43,564400,1.39133
2016-09-13,1.45,1.49,1.435,1.44,580700,1.40106
2016-09-12,1.50,1.50,1.435,1.45,1221600,1.41079
2016-09-09,1.52,1.56,1.50,1.51,456800,1.46917
2016-09-08,1.52,1.535,1.51,1.515,351900,1.47404
2016-09-07,1.53,1.575,1.515,1.515,564900,1.47404
2016-09-06,1.51,1.54,1.505,1.515,606100,1.47404
2016-09-05,1.57,1.58,1.51,1.515,420700,1.47404
2016-09-02,1.56,1.63,1.51,1.52,2436300,1.4789
2016-09-01,1.55,1.565,1.52,1.54,938600,1.49836
2016-08-31,1.57,1.575,1.525,1.57,1698500,1.52755
2016-08-30,1.61,1.6125,1.555,1.565,2545600,1.52268
2016-08-29,1.70,1.70,1.57,1.595,1996500,1.55187
2016-08-26,1.75,1.83,1.70,1.70,2757400,1.65403
2016-08-25,1.675,1.725,1.665,1.715,357600,1.66863
2016-08-24,1.70,1.715,1.695,1.695,216100,1.64917
2016-08-23,1.75,1.75,1.70,1.70,380900,1.65403
2016-08-22,1.715,1.74,1.715,1.725,322800,1.67836
2016-08-19,1.705,1.72,1.70,1.71,201500,1.66376
